compound	type	feature	score
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CABOZANTINIB	perturbation	AXL	-1
CABOZANTINIB	perturbation	FLT1	-1
CABOZANTINIB	perturbation	FLT3	-1
CABOZANTINIB	perturbation	FLT4	-1
CABOZANTINIB	perturbation	KDR	-1
CABOZANTINIB	perturbation	KIT	-1
CABOZANTINIB	perturbation	MET	-1
CABOZANTINIB	perturbation	RET	-1
CABOZANTINIB	perturbation	TEK	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CEDIRANIB	perturbation	CSF1R	-1
CEDIRANIB	perturbation	FLT1	-1
CEDIRANIB	perturbation	FLT3	-1
CEDIRANIB	perturbation	FLT4	-1
CEDIRANIB	perturbation	KDR	-1
CEDIRANIB	perturbation	KIT	-1
CEDIRANIB	perturbation	PDGFRA	-1
CEDIRANIB	perturbation	PDGFRB	-1
CRENOLANIB	perturbation	FLT3	-1
CRENOLANIB	perturbation	PDGFRA	-1
CRENOLANIB	perturbation	PDGFRB	-1
CRENOLANIB	perturbation	FLT3	-1
CRENOLANIB	perturbation	PDGFRA	-1
CRENOLANIB	perturbation	PDGFRB	-1
CRENOLANIB	perturbation	FLT3	-1
CRENOLANIB	perturbation	PDGFRA	-1
CRENOLANIB	perturbation	PDGFRB	-1
CRENOLANIB	perturbation	FLT3	-1
CRENOLANIB	perturbation	PDGFRA	-1
CRENOLANIB	perturbation	PDGFRB	-1
CRENOLANIB	perturbation	FLT3	-1
